,user_id,x,y,profile,profile_name,profile_description,price_tolerance,cuisine_rank,offer_set_ids,offer_set_names,chosen_id,chosen_name
54,54,1.627491077823806,2.0208431497743886,2,Budget Shopper,Highly price sensitive; dislikes expensive restaurants.,2,"{np.str_('Indian'): 1, np.str_('Cajun/Creole'): 2, np.str_('Breakfast/Brunch'): 3, np.str_('Multi-Concept'): 4, np.str_('Bagels'): 5, np.str_('Vietnamese'): 6, np.str_('Latin American'): 7, np.str_('Tibetan'): 8, np.str_('Indian/Bar'): 9, np.str_('Pizza'): 10, np.str_('Burgers/Bar'): 11, np.str_('Pizza/Brewpub'): 12, np.str_('Cafe'): 13, np.str_('Italian'): 14, np.str_('Californian'): 15, np.str_('Burgers/American'): 16, np.str_('Thai'): 17, np.str_('Vegan'): 18, np.str_('Chinese/Dim Sum'): 19, np.str_('Burgers/Chicken'): 20, np.str_('Japanese'): 21, np.str_('Deli'): 22, np.str_('Diner/Breakfast'): 23, np.str_('Spanish'): 24, np.str_('Bar/Small Plates'): 25, np.str_('Dessert/Gelato'): 26, np.str_('Deli/Market'): 27, np.str_('Korean-American'): 28, np.str_('Chinese/Noodles'): 29, np.str_('Persian'): 30, np.str_('Pakistani/Indian'): 31, np.str_('Sandwiches/Salads'): 32, np.str_('Bakery'): 33, np.str_('Sandwiches'): 34, np.str_('Dessert/Chocolate'): 35, np.str_('Dessert/Matcha'): 36, np.str_('Dessert'): 37, np.str_('Mediterranean'): 38, np.str_('Brewpub'): 39, np.str_('Creperie'): 40, np.str_('Mexican'): 41, np.str_('Juice/Smoothies'): 42, np.str_('Japanese/Izakaya'): 43, np.str_('Tea/Boba'): 44, np.str_('Chinese'): 45, np.str_('Bakery/Cafe'): 46, np.str_('Seafood'): 47, np.str_('Dessert/Chinese'): 48, np.str_('Gastropub'): 49}","[8, 27, 58, 34, 11]","[""Bette's Oceanview Diner"", 'Almare Gelato Italiano', 'Endless Summer Sweets', 'Bao Dim To-Go', 'Funky Elephant']",8,Bette's Oceanview Diner
55,55,1.0389135441431396,0.323685340055202,3,Rating Snob,Cares mostly about high ratings; price and speed are secondary.,1,"{np.str_('Chinese/Dim Sum'): 1, np.str_('Bagels'): 2, np.str_('Sandwiches'): 3, np.str_('Seafood'): 4, np.str_('Californian'): 5, np.str_('Dessert/Chinese'): 6, np.str_('Brewpub'): 7, np.str_('Diner/Breakfast'): 8, np.str_('Burgers/Bar'): 9, np.str_('Chinese/Noodles'): 10, np.str_('Multi-Concept'): 11, np.str_('Breakfast/Brunch'): 12, np.str_('Bakery/Cafe'): 13, np.str_('Deli'): 14, np.str_('Gastropub'): 15, np.str_('Vegan'): 16, np.str_('Japanese/Izakaya'): 17, np.str_('Italian'): 18, np.str_('Pizza/Brewpub'): 19, np.str_('Bakery'): 20, np.str_('Korean-American'): 21, np.str_('Dessert'): 22, np.str_('Persian'): 23, np.str_('Cafe'): 24, np.str_('Tibetan'): 25, np.str_('Mediterranean'): 26, np.str_('Burgers/American'): 27, np.str_('Bar/Small Plates'): 28, np.str_('Pizza'): 29, np.str_('Deli/Market'): 30, np.str_('Pakistani/Indian'): 31, np.str_('Juice/Smoothies'): 32, np.str_('Indian'): 33, np.str_('Chinese'): 34, np.str_('Dessert/Gelato'): 35, np.str_('Vietnamese'): 36, np.str_('Dessert/Chocolate'): 37, np.str_('Latin American'): 38, np.str_('Dessert/Matcha'): 39, np.str_('Sandwiches/Salads'): 40, np.str_('Tea/Boba'): 41, np.str_('Mexican'): 42, np.str_('Thai'): 43, np.str_('Creperie'): 44, np.str_('Indian/Bar'): 45, np.str_('Cajun/Creole'): 46, np.str_('Japanese'): 47, np.str_('Burgers/Chicken'): 48, np.str_('Spanish'): 49}","[67, 58, 15, 75, 55]","['IMM Thai Street Food', 'Endless Summer Sweets', 'Middle East Market', 'Fournee Bakery', 'Earthbar']",15,Middle East Market
56,56,5.463684910261374,8.349341485264096,10,Rating + Speed Hybrid,Strongly cares about both high ratings and quick delivery.,2,"{np.str_('Tibetan'): 1, np.str_('Burgers/Chicken'): 2, np.str_('Seafood'): 3, np.str_('Dessert/Gelato'): 4, np.str_('Mediterranean'): 5, np.str_('Spanish'): 6, np.str_('Burgers/American'): 7, np.str_('Pizza'): 8, np.str_('Bagels'): 9, np.str_('Deli'): 10, np.str_('Brewpub'): 11, np.str_('Mexican'): 12, np.str_('Breakfast/Brunch'): 13, np.str_('Dessert/Matcha'): 14, np.str_('Multi-Concept'): 15, np.str_('Deli/Market'): 16, np.str_('Gastropub'): 17, np.str_('Vietnamese'): 18, np.str_('Bakery/Cafe'): 19, np.str_('Pakistani/Indian'): 20, np.str_('Tea/Boba'): 21, np.str_('Italian'): 22, np.str_('Creperie'): 23, np.str_('Chinese/Noodles'): 24, np.str_('Bar/Small Plates'): 25, np.str_('Japanese'): 26, np.str_('Diner/Breakfast'): 27, np.str_('Californian'): 28, np.str_('Bakery'): 29, np.str_('Chinese'): 30, np.str_('Persian'): 31, np.str_('Chinese/Dim Sum'): 32, np.str_('Korean-American'): 33, np.str_('Juice/Smoothies'): 34, np.str_('Sandwiches'): 35, np.str_('Japanese/Izakaya'): 36, np.str_('Dessert/Chocolate'): 37, np.str_('Dessert'): 38, np.str_('Vegan'): 39, np.str_('Indian/Bar'): 40, np.str_('Burgers/Bar'): 41, np.str_('Indian'): 42, np.str_('Cajun/Creole'): 43, np.str_('Cafe'): 44, np.str_('Thai'): 45, np.str_('Pizza/Brewpub'): 46, np.str_('Dessert/Chinese'): 47, np.str_('Latin American'): 48, np.str_('Sandwiches/Salads'): 49}","[38, 11, 6, 9, 64]","['Blue Bottle Cafe', 'Funky Elephant', ""Vik's Chaat"", 'Skates On The Bay', 'Heroic Italian']",64,Heroic Italian
57,57,0.004231285601523638,0.6635117198798091,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,3,"{np.str_('Breakfast/Brunch'): 1, np.str_('Deli/Market'): 2, np.str_('Burgers/Bar'): 3, np.str_('Juice/Smoothies'): 4, np.str_('Burgers/American'): 5, np.str_('Chinese'): 6, np.str_('Creperie'): 7, np.str_('Brewpub'): 8, np.str_('Cajun/Creole'): 9, np.str_('Pizza/Brewpub'): 10, np.str_('Bakery/Cafe'): 11, np.str_('Dessert/Gelato'): 12, np.str_('Deli'): 13, np.str_('Indian/Bar'): 14, np.str_('Thai'): 15, np.str_('Multi-Concept'): 16, np.str_('Sandwiches'): 17, np.str_('Burgers/Chicken'): 18, np.str_('Mexican'): 19, np.str_('Cafe'): 20, np.str_('Bakery'): 21, np.str_('Pakistani/Indian'): 22, np.str_('Bagels'): 23, np.str_('Dessert/Chinese'): 24, np.str_('Vegan'): 25, np.str_('Tea/Boba'): 26, np.str_('Mediterranean'): 27, np.str_('Persian'): 28, np.str_('Dessert'): 29, np.str_('Dessert/Chocolate'): 30, np.str_('Californian'): 31, np.str_('Chinese/Noodles'): 32, np.str_('Vietnamese'): 33, np.str_('Latin American'): 34, np.str_('Japanese'): 35, np.str_('Japanese/Izakaya'): 36, np.str_('Diner/Breakfast'): 37, np.str_('Spanish'): 38, np.str_('Tibetan'): 39, np.str_('Korean-American'): 40, np.str_('Indian'): 41, np.str_('Seafood'): 42, np.str_('Bar/Small Plates'): 43, np.str_('Gastropub'): 44, np.str_('Dessert/Matcha'): 45, np.str_('Pizza'): 46, np.str_('Italian'): 47, np.str_('Sandwiches/Salads'): 48, np.str_('Chinese/Dim Sum'): 49}","[20, 50, 48, 90, 93]","['Triple Rock Brewery', 'Crave Subs', 'Comal Next Door', 'Presotea', 'Chicha San Chen']",48,Comal Next Door
58,58,0.3881198102684702,0.34865906317025575,3,Rating Snob,Cares mostly about high ratings; price and speed are secondary.,2,"{np.str_('Dessert/Chinese'): 1, np.str_('Korean-American'): 2, np.str_('Diner/Breakfast'): 3, np.str_('Indian'): 4, np.str_('Latin American'): 5, np.str_('Burgers/American'): 6, np.str_('Cafe'): 7, np.str_('Breakfast/Brunch'): 8, np.str_('Cajun/Creole'): 9, np.str_('Indian/Bar'): 10, np.str_('Dessert/Matcha'): 11, np.str_('Pakistani/Indian'): 12, np.str_('Tea/Boba'): 13, np.str_('Bakery/Cafe'): 14, np.str_('Dessert'): 15, np.str_('Mexican'): 16, np.str_('Seafood'): 17, np.str_('Gastropub'): 18, np.str_('Sandwiches/Salads'): 19, np.str_('Dessert/Gelato'): 20, np.str_('Vietnamese'): 21, np.str_('Juice/Smoothies'): 22, np.str_('Bar/Small Plates'): 23, np.str_('Chinese'): 24, np.str_('Dessert/Chocolate'): 25, np.str_('Sandwiches'): 26, np.str_('Japanese/Izakaya'): 27, np.str_('Brewpub'): 28, np.str_('Persian'): 29, np.str_('Japanese'): 30, np.str_('Chinese/Dim Sum'): 31, np.str_('Italian'): 32, np.str_('Deli/Market'): 33, np.str_('Pizza'): 34, np.str_('Thai'): 35, np.str_('Mediterranean'): 36, np.str_('Burgers/Chicken'): 37, np.str_('Pizza/Brewpub'): 38, np.str_('Californian'): 39, np.str_('Deli'): 40, np.str_('Multi-Concept'): 41, np.str_('Bakery'): 42, np.str_('Bagels'): 43, np.str_('Chinese/Noodles'): 44, np.str_('Spanish'): 45, np.str_('Vegan'): 46, np.str_('Tibetan'): 47, np.str_('Creperie'): 48, np.str_('Burgers/Bar'): 49}","[54, 98, 27, 14, 9]","['E-Z Stop Deli', 'Milyar Cafe', 'Almare Gelato Italiano', 'Rose Pizzeria', 'Skates On The Bay']",98,Milyar Cafe
59,59,3.0427465017265587,0.30058312201998505,5,Quality-Driven Healthy Eater,Values high-quality and well-rated restaurants.,2,"{np.str_('Breakfast/Brunch'): 1, np.str_('Seafood'): 2, np.str_('Pizza'): 3, np.str_('Bar/Small Plates'): 4, np.str_('Dessert/Chinese'): 5, np.str_('Dessert'): 6, np.str_('Cafe'): 7, np.str_('Thai'): 8, np.str_('Brewpub'): 9, np.str_('Chinese/Noodles'): 10, np.str_('Vegan'): 11, np.str_('Sandwiches/Salads'): 12, np.str_('Dessert/Matcha'): 13, np.str_('Deli'): 14, np.str_('Juice/Smoothies'): 15, np.str_('Cajun/Creole'): 16, np.str_('Dessert/Gelato'): 17, np.str_('Chinese/Dim Sum'): 18, np.str_('Spanish'): 19, np.str_('Pizza/Brewpub'): 20, np.str_('Indian/Bar'): 21, np.str_('Japanese'): 22, np.str_('Sandwiches'): 23, np.str_('Korean-American'): 24, np.str_('Diner/Breakfast'): 25, np.str_('Deli/Market'): 26, np.str_('Mexican'): 27, np.str_('Burgers/Bar'): 28, np.str_('Japanese/Izakaya'): 29, np.str_('Latin American'): 30, np.str_('Californian'): 31, np.str_('Burgers/American'): 32, np.str_('Indian'): 33, np.str_('Tibetan'): 34, np.str_('Chinese'): 35, np.str_('Creperie'): 36, np.str_('Dessert/Chocolate'): 37, np.str_('Bakery'): 38, np.str_('Burgers/Chicken'): 39, np.str_('Bagels'): 40, np.str_('Vietnamese'): 41, np.str_('Mediterranean'): 42, np.str_('Gastropub'): 43, np.str_('Italian'): 44, np.str_('Tea/Boba'): 45, np.str_('Pakistani/Indian'): 46, np.str_('Multi-Concept'): 47, np.str_('Bakery/Cafe'): 48, np.str_('Persian'): 49}","[28, 72, 41, 46, 54]","['Amausaan Uji Matcha', 'El Burro Picante', 'Cafe Etoile', 'Chocolaterie', 'E-Z Stop Deli']",28,Amausaan Uji Matcha
60,60,7.617208910951879,8.32486774619645,3,Rating Snob,Cares mostly about high ratings; price and speed are secondary.,2,"{np.str_('Breakfast/Brunch'): 1, np.str_('Pizza'): 2, np.str_('Japanese'): 3, np.str_('Tibetan'): 4, np.str_('Bagels'): 5, np.str_('Sandwiches'): 6, np.str_('Japanese/Izakaya'): 7, np.str_('Mediterranean'): 8, np.str_('Dessert/Gelato'): 9, np.str_('Creperie'): 10, np.str_('Pizza/Brewpub'): 11, np.str_('Dessert'): 12, np.str_('Californian'): 13, np.str_('Cafe'): 14, np.str_('Korean-American'): 15, np.str_('Latin American'): 16, np.str_('Burgers/Bar'): 17, np.str_('Bakery'): 18, np.str_('Deli'): 19, np.str_('Chinese'): 20, np.str_('Indian'): 21, np.str_('Pakistani/Indian'): 22, np.str_('Sandwiches/Salads'): 23, np.str_('Tea/Boba'): 24, np.str_('Chinese/Dim Sum'): 25, np.str_('Gastropub'): 26, np.str_('Italian'): 27, np.str_('Thai'): 28, np.str_('Dessert/Chinese'): 29, np.str_('Spanish'): 30, np.str_('Bakery/Cafe'): 31, np.str_('Brewpub'): 32, np.str_('Diner/Breakfast'): 33, np.str_('Persian'): 34, np.str_('Vegan'): 35, np.str_('Cajun/Creole'): 36, np.str_('Deli/Market'): 37, np.str_('Seafood'): 38, np.str_('Bar/Small Plates'): 39, np.str_('Indian/Bar'): 40, np.str_('Burgers/American'): 41, np.str_('Mexican'): 42, np.str_('Chinese/Noodles'): 43, np.str_('Multi-Concept'): 44, np.str_('Dessert/Chocolate'): 45, np.str_('Vietnamese'): 46, np.str_('Dessert/Matcha'): 47, np.str_('Burgers/Chicken'): 48, np.str_('Juice/Smoothies'): 49}","[61, 24, 67, 32, 8]","['Gadani', 'Revival Bar+Kitchen', 'IMM Thai Street Food', ""Bag O' Crab"", ""Bette's Oceanview Diner""]",61,Gadani
61,61,4.4378883849090585,2.3885987963322517,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,3,"{np.str_('Burgers/Bar'): 1, np.str_('Mediterranean'): 2, np.str_('Burgers/American'): 3, np.str_('Italian'): 4, np.str_('Latin American'): 5, np.str_('Vietnamese'): 6, np.str_('Chinese/Noodles'): 7, np.str_('Sandwiches'): 8, np.str_('Deli/Market'): 9, np.str_('Juice/Smoothies'): 10, np.str_('Thai'): 11, np.str_('Japanese'): 12, np.str_('Dessert/Matcha'): 13, np.str_('Japanese/Izakaya'): 14, np.str_('Pakistani/Indian'): 15, np.str_('Dessert/Chocolate'): 16, np.str_('Californian'): 17, np.str_('Deli'): 18, np.str_('Chinese'): 19, np.str_('Vegan'): 20, np.str_('Indian/Bar'): 21, np.str_('Brewpub'): 22, np.str_('Bar/Small Plates'): 23, np.str_('Pizza'): 24, np.str_('Burgers/Chicken'): 25, np.str_('Gastropub'): 26, np.str_('Chinese/Dim Sum'): 27, np.str_('Mexican'): 28, np.str_('Bagels'): 29, np.str_('Breakfast/Brunch'): 30, np.str_('Persian'): 31, np.str_('Dessert/Chinese'): 32, np.str_('Pizza/Brewpub'): 33, np.str_('Tibetan'): 34, np.str_('Spanish'): 35, np.str_('Diner/Breakfast'): 36, np.str_('Dessert'): 37, np.str_('Dessert/Gelato'): 38, np.str_('Tea/Boba'): 39, np.str_('Seafood'): 40, np.str_('Korean-American'): 41, np.str_('Creperie'): 42, np.str_('Sandwiches/Salads'): 43, np.str_('Bakery'): 44, np.str_('Cajun/Creole'): 45, np.str_('Cafe'): 46, np.str_('Multi-Concept'): 47, np.str_('Indian'): 48, np.str_('Bakery/Cafe'): 49}","[60, 1, 43, 67, 48]","['Friendly Market', 'Chez Panisse', 'Cafe Tibet', 'IMM Thai Street Food', 'Comal Next Door']",1,Chez Panisse
62,62,5.9455256236094804,4.266253734763945,10,Rating + Speed Hybrid,Strongly cares about both high ratings and quick delivery.,3,"{np.str_('Italian'): 1, np.str_('Indian'): 2, np.str_('Vegan'): 3, np.str_('Dessert/Chocolate'): 4, np.str_('Burgers/American'): 5, np.str_('Tea/Boba'): 6, np.str_('Spanish'): 7, np.str_('Multi-Concept'): 8, np.str_('Chinese/Dim Sum'): 9, np.str_('Dessert'): 10, np.str_('Chinese'): 11, np.str_('Breakfast/Brunch'): 12, np.str_('Diner/Breakfast'): 13, np.str_('Tibetan'): 14, np.str_('Mediterranean'): 15, np.str_('Pakistani/Indian'): 16, np.str_('Bar/Small Plates'): 17, np.str_('Burgers/Bar'): 18, np.str_('Thai'): 19, np.str_('Dessert/Gelato'): 20, np.str_('Gastropub'): 21, np.str_('Chinese/Noodles'): 22, np.str_('Japanese'): 23, np.str_('Bakery/Cafe'): 24, np.str_('Dessert/Matcha'): 25, np.str_('Cafe'): 26, np.str_('Sandwiches'): 27, np.str_('Japanese/Izakaya'): 28, np.str_('Pizza/Brewpub'): 29, np.str_('Vietnamese'): 30, np.str_('Californian'): 31, np.str_('Deli/Market'): 32, np.str_('Bagels'): 33, np.str_('Pizza'): 34, np.str_('Latin American'): 35, np.str_('Bakery'): 36, np.str_('Cajun/Creole'): 37, np.str_('Korean-American'): 38, np.str_('Indian/Bar'): 39, np.str_('Creperie'): 40, np.str_('Deli'): 41, np.str_('Persian'): 42, np.str_('Seafood'): 43, np.str_('Mexican'): 44, np.str_('Burgers/Chicken'): 45, np.str_('Juice/Smoothies'): 46, np.str_('Brewpub'): 47, np.str_('Dessert/Chinese'): 48, np.str_('Sandwiches/Salads'): 49}","[71, 44, 85, 41, 11]","['Farmhouse Kitchen Thai Cuisine', ""Cal's Fried Chicken & Burgers"", 'RareTea', 'Cafe Etoile', 'Funky Elephant']",85,RareTea
63,63,5.018981804026646,6.239070328578965,4,Speed-Obsessed,ETA is the dominant factor; cuisine type matters less.,3,"{np.str_('Pizza'): 1, np.str_('Spanish'): 2, np.str_('Chinese/Dim Sum'): 3, np.str_('Bagels'): 4, np.str_('Deli'): 5, np.str_('Dessert/Gelato'): 6, np.str_('Indian'): 7, np.str_('Gastropub'): 8, np.str_('Bar/Small Plates'): 9, np.str_('Mediterranean'): 10, np.str_('Vietnamese'): 11, np.str_('Vegan'): 12, np.str_('Sandwiches'): 13, np.str_('Persian'): 14, np.str_('Dessert'): 15, np.str_('Breakfast/Brunch'): 16, np.str_('Creperie'): 17, np.str_('Burgers/American'): 18, np.str_('Dessert/Chocolate'): 19, np.str_('Burgers/Chicken'): 20, np.str_('Dessert/Chinese'): 21, np.str_('Burgers/Bar'): 22, np.str_('Pizza/Brewpub'): 23, np.str_('Tea/Boba'): 24, np.str_('Multi-Concept'): 25, np.str_('Dessert/Matcha'): 26, np.str_('Brewpub'): 27, np.str_('Pakistani/Indian'): 28, np.str_('Diner/Breakfast'): 29, np.str_('Chinese/Noodles'): 30, np.str_('Indian/Bar'): 31, np.str_('Tibetan'): 32, np.str_('Cafe'): 33, np.str_('Japanese/Izakaya'): 34, np.str_('Thai'): 35, np.str_('Sandwiches/Salads'): 36, np.str_('Juice/Smoothies'): 37, np.str_('Japanese'): 38, np.str_('Cajun/Creole'): 39, np.str_('Californian'): 40, np.str_('Korean-American'): 41, np.str_('Bakery'): 42, np.str_('Bakery/Cafe'): 43, np.str_('Seafood'): 44, np.str_('Deli/Market'): 45, np.str_('Chinese'): 46, np.str_('Italian'): 47, np.str_('Latin American'): 48, np.str_('Mexican'): 49}","[41, 19, 85, 31, 6]","['Cafe Etoile', 'Jupiter', 'RareTea', 'Asha Tea House', ""Vik's Chaat""]",6,Vik's Chaat
64,64,4.014510076123719,3.851250709192222,6,Balanced Generalist,Moderate preferences across all features.,3,"{np.str_('Bakery/Cafe'): 1, np.str_('Japanese/Izakaya'): 2, np.str_('Dessert/Gelato'): 3, np.str_('Japanese'): 4, np.str_('Dessert'): 5, np.str_('Mediterranean'): 6, np.str_('Vietnamese'): 7, np.str_('Creperie'): 8, np.str_('Bar/Small Plates'): 9, np.str_('Dessert/Chinese'): 10, np.str_('Italian'): 11, np.str_('Chinese/Dim Sum'): 12, np.str_('Indian/Bar'): 13, np.str_('Breakfast/Brunch'): 14, np.str_('Juice/Smoothies'): 15, np.str_('Tibetan'): 16, np.str_('Californian'): 17, np.str_('Indian'): 18, np.str_('Dessert/Matcha'): 19, np.str_('Tea/Boba'): 20, np.str_('Chinese'): 21, np.str_('Korean-American'): 22, np.str_('Sandwiches/Salads'): 23, np.str_('Pakistani/Indian'): 24, np.str_('Vegan'): 25, np.str_('Cajun/Creole'): 26, np.str_('Sandwiches'): 27, np.str_('Deli'): 28, np.str_('Bagels'): 29, np.str_('Burgers/Bar'): 30, np.str_('Pizza'): 31, np.str_('Chinese/Noodles'): 32, np.str_('Brewpub'): 33, np.str_('Latin American'): 34, np.str_('Cafe'): 35, np.str_('Multi-Concept'): 36, np.str_('Dessert/Chocolate'): 37, np.str_('Spanish'): 38, np.str_('Pizza/Brewpub'): 39, np.str_('Deli/Market'): 40, np.str_('Gastropub'): 41, np.str_('Thai'): 42, np.str_('Persian'): 43, np.str_('Mexican'): 44, np.str_('Seafood'): 45, np.str_('Burgers/Chicken'): 46, np.str_('Bakery'): 47, np.str_('Burgers/American'): 48, np.str_('Diner/Breakfast'): 49}","[88, 30, 59, 76, 18]","['Pink Cloud Tea & More', 'Arinell Pizza', 'Eureka!', 'Sweet Adeline Bakeshop', 'Standard Fare']",18,Standard Fare
65,65,2.6799644879536366,3.9317703158760042,3,Rating Snob,Cares mostly about high ratings; price and speed are secondary.,2,"{np.str_('Indian/Bar'): 1, np.str_('Multi-Concept'): 2, np.str_('Bar/Small Plates'): 3, np.str_('Chinese/Noodles'): 4, np.str_('Pizza'): 5, np.str_('Bagels'): 6, np.str_('Mexican'): 7, np.str_('Diner/Breakfast'): 8, np.str_('Dessert/Matcha'): 9, np.str_('Tibetan'): 10, np.str_('Dessert'): 11, np.str_('Cajun/Creole'): 12, np.str_('Japanese'): 13, np.str_('Sandwiches/Salads'): 14, np.str_('Mediterranean'): 15, np.str_('Bakery/Cafe'): 16, np.str_('Juice/Smoothies'): 17, np.str_('Vegan'): 18, np.str_('Gastropub'): 19, np.str_('Brewpub'): 20, np.str_('Deli/Market'): 21, np.str_('Latin American'): 22, np.str_('Chinese'): 23, np.str_('Dessert/Gelato'): 24, np.str_('Japanese/Izakaya'): 25, np.str_('Chinese/Dim Sum'): 26, np.str_('Deli'): 27, np.str_('Vietnamese'): 28, np.str_('Pakistani/Indian'): 29, np.str_('Bakery'): 30, np.str_('Burgers/Chicken'): 31, np.str_('Breakfast/Brunch'): 32, np.str_('Dessert/Chocolate'): 33, np.str_('Creperie'): 34, np.str_('Pizza/Brewpub'): 35, np.str_('Cafe'): 36, np.str_('Thai'): 37, np.str_('Tea/Boba'): 38, np.str_('Korean-American'): 39, np.str_('Dessert/Chinese'): 40, np.str_('Burgers/Bar'): 41, np.str_('Californian'): 42, np.str_('Indian'): 43, np.str_('Burgers/American'): 44, np.str_('Persian'): 45, np.str_('Seafood'): 46, np.str_('Sandwiches'): 47, np.str_('Spanish'): 48, np.str_('Italian'): 49}","[17, 98, 13, 86, 81]","[""Angeline's Louisiana Kitchen"", 'Milyar Cafe', ""The Butcher's Son"", 'Teaspoon', 'Cafe Strada']",17,Angeline's Louisiana Kitchen
66,66,6.224833190290374,4.75983054860547,3,Rating Snob,Cares mostly about high ratings; price and speed are secondary.,1,"{np.str_('Deli/Market'): 1, np.str_('Tea/Boba'): 2, np.str_('Chinese/Noodles'): 3, np.str_('Dessert'): 4, np.str_('Mediterranean'): 5, np.str_('Indian/Bar'): 6, np.str_('Multi-Concept'): 7, np.str_('Sandwiches/Salads'): 8, np.str_('Seafood'): 9, np.str_('Cajun/Creole'): 10, np.str_('Cafe'): 11, np.str_('Bagels'): 12, np.str_('Vegan'): 13, np.str_('Vietnamese'): 14, np.str_('Italian'): 15, np.str_('Pizza'): 16, np.str_('Pizza/Brewpub'): 17, np.str_('Chinese/Dim Sum'): 18, np.str_('Burgers/American'): 19, np.str_('Gastropub'): 20, np.str_('Dessert/Matcha'): 21, np.str_('Persian'): 22, np.str_('Diner/Breakfast'): 23, np.str_('Dessert/Chocolate'): 24, np.str_('Breakfast/Brunch'): 25, np.str_('Bakery/Cafe'): 26, np.str_('Californian'): 27, np.str_('Pakistani/Indian'): 28, np.str_('Dessert/Chinese'): 29, np.str_('Sandwiches'): 30, np.str_('Japanese'): 31, np.str_('Juice/Smoothies'): 32, np.str_('Creperie'): 33, np.str_('Mexican'): 34, np.str_('Tibetan'): 35, np.str_('Chinese'): 36, np.str_('Bar/Small Plates'): 37, np.str_('Japanese/Izakaya'): 38, np.str_('Dessert/Gelato'): 39, np.str_('Burgers/Chicken'): 40, np.str_('Burgers/Bar'): 41, np.str_('Thai'): 42, np.str_('Indian'): 43, np.str_('Spanish'): 44, np.str_('Brewpub'): 45, np.str_('Korean-American'): 46, np.str_('Latin American'): 47, np.str_('Bakery'): 48, np.str_('Deli'): 49}","[57, 16, 71, 58, 68]","['elaichi co.', 'Sliver Pizzeria', 'Farmhouse Kitchen Thai Cuisine', 'Endless Summer Sweets', 'Kiraku']",58,Endless Summer Sweets
67,67,8.715420140012304,7.307349024056865,2,Budget Shopper,Highly price sensitive; dislikes expensive restaurants.,2,"{np.str_('Californian'): 1, np.str_('Juice/Smoothies'): 2, np.str_('Sandwiches/Salads'): 3, np.str_('Creperie'): 4, np.str_('Pakistani/Indian'): 5, np.str_('Cajun/Creole'): 6, np.str_('Pizza'): 7, np.str_('Japanese/Izakaya'): 8, np.str_('Tibetan'): 9, np.str_('Burgers/American'): 10, np.str_('Indian'): 11, np.str_('Deli/Market'): 12, np.str_('Bagels'): 13, np.str_('Diner/Breakfast'): 14, np.str_('Latin American'): 15, np.str_('Bakery/Cafe'): 16, np.str_('Burgers/Bar'): 17, np.str_('Korean-American'): 18, np.str_('Spanish'): 19, np.str_('Seafood'): 20, np.str_('Dessert/Chocolate'): 21, np.str_('Pizza/Brewpub'): 22, np.str_('Sandwiches'): 23, np.str_('Chinese'): 24, np.str_('Thai'): 25, np.str_('Dessert'): 26, np.str_('Deli'): 27, np.str_('Indian/Bar'): 28, np.str_('Chinese/Noodles'): 29, np.str_('Gastropub'): 30, np.str_('Cafe'): 31, np.str_('Burgers/Chicken'): 32, np.str_('Chinese/Dim Sum'): 33, np.str_('Bakery'): 34, np.str_('Multi-Concept'): 35, np.str_('Tea/Boba'): 36, np.str_('Breakfast/Brunch'): 37, np.str_('Brewpub'): 38, np.str_('Dessert/Chinese'): 39, np.str_('Dessert/Matcha'): 40, np.str_('Italian'): 41, np.str_('Japanese'): 42, np.str_('Dessert/Gelato'): 43, np.str_('Mexican'): 44, np.str_('Persian'): 45, np.str_('Bar/Small Plates'): 46, np.str_('Mediterranean'): 47, np.str_('Vegan'): 48, np.str_('Vietnamese'): 49}","[24, 1, 66, 91, 75]","['Revival Bar+Kitchen', 'Chez Panisse', ""Ike's Love & Sandwiches"", 'Purple Kow', 'Fournee Bakery']",24,Revival Bar+Kitchen
